Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
15:59:00 17/03/2018,208.9,208.9,549.5,549.5,72.18,83.05,93.48,5.732,6.72,7.612,-1.665,47.6,1018,0,0.3333,0,0,0,0,
16:59:00 17/03/2018,65.35,65.35,252,252,70.73,81.33,91.57,5.488,6.565,7.598,-2.22,53.66,1018,0,0.6667,0,0,0,0,
17:59:00 17/03/2018,1.456,1.456,6.464,6.464,70.42,81.15,92,5.118,5.967,6.797,-2.523,55.04,1019,0,0.5,0,0,0,0,
18:59:00 17/03/2018,-2.146,-2.146,-0.3938,-0.3938,69.33,79.93,89.28,5.063,5.942,6.842,-2.745,56.04,1019,0,0.5,0,0,0,0,
19:59:00 17/03/2018,-2.213,-2.213,-0.3914,-0.3914,61.35,72.08,81.9,3.998,4.742,5.452,-3.06,57.48,1020,0,0,0,0,0,0,
20:59:00 17/03/2018,-1.605,-1.605,-0.2546,-0.2546,63.47,74.67,84.47,4.782,5.633,6.4,-3.327,59.98,1020,0,0.5,0,0,0,0,
21:59:00 17/03/2018,-1.369,-1.369,-0.1953,-0.1953,67.5,72,82.77,4.37,5.09,5.863,-3.557,63.33,1020,0,0.1667,0,0,0,0,
22:59:00 17/03/2018,-1.317,-1.317,-0.1921,-0.1921,62.15,69.4,81.4,4.265,5.072,5.878,-3.945,66.72,1020,0,0.1667,0,0,0,0,
23:59:00 17/03/2018,-1.826,-1.826,-0.3187,-0.3187,56.37,67.68,78.17,3.935,4.663,5.345,-4.213,69.75,1020,0,0,0,0,0,0,
00:59:00 18/03/2018,-2.197,-2.197,-0.3948,-0.3948,61.02,70.27,80.07,4.173,5.028,5.895,-4.402,70.88,1020,0,0.1667,0,0,0,0,
01:59:00 18/03/2018,-2.284,-2.284,-0.4007,-0.4007,66.92,72.97,85.1,4.253,4.973,5.695,-4.248,68.52,1020,0,0.1667,0,0,0,0,
02:59:00 18/03/2018,-1.991,-1.991,-0.323,-0.323,63.18,73.3,84.65,3.823,4.583,5.3,-4.463,67.01,1020,0.01,0.1667,0,0,0,0,
03:59:00 18/03/2018,-1.484,-1.484,-0.2211,-0.2211,70.13,78.85,88.65,4.118,4.872,5.63,-4.467,65.77,1019,0,0.3333,0,0,0,0,
04:59:00 18/03/2018,-1.632,-1.632,-0.2767,-0.2767,70.9,80.77,90.37,4.022,4.662,5.342,-4.497,65.43,1020,0,0.1667,0,0,0,0,
05:59:00 18/03/2018,17.31,17.31,104.4,104.4,72.03,76.48,86.28,3.53,4.16,4.808,-4.358,65.97,1020,0,0,0,0,0,0,
06:59:00 18/03/2018,128.5,128.5,581.7,581.7,70.97,81.25,91.82,3.482,4.108,4.693,-3.938,64.83,1020,0,0,0,0,0,0,
07:59:00 18/03/2018,272.3,272.3,770.3,770.3,72.78,81.28,89.47,3.692,4.248,4.783,-3.178,62.88,1020,0,0,0,0,0,0,
08:59:00 18/03/2018,402.7,402.7,860.7,860.7,64.77,74.77,85.87,3.343,3.85,4.328,-2.363,60.44,1020,0,0,0,0,0,0,
09:59:00 18/03/2018,502.3,502.3,905.9,905.9,73.55,83.35,92.72,3.465,4.037,4.628,-1.283,57.21,1020,0,0,0,0,0,0,
10:59:00 18/03/2018,564.4,564.4,931.3,931.3,80.93,89.08,98.27,4.065,4.715,5.345,-0.5433,52.7,1020,0,0,0,0,0,0,
11:59:00 18/03/2018,579.3,579.3,936.5,936.5,82.17,90.48,98.88,3.992,4.548,5.15,0.02,51.35,1020,0,0,0,0,0,0,
12:59:00 18/03/2018,546.8,546.8,932.6,932.6,87.42,96,105.5,3.563,4.075,4.588,0.5917,49.69,1019,0,0,0,0,0,0,
13:59:00 18/03/2018,470.5,470.5,907.3,907.3,90.8,98.7,106.6,3.518,4.015,4.522,0.8533,47.49,1019,0,0,0,0,0,0,
14:59:00 18/03/2018,356.5,356.5,845.3,845.3,90.7,101.2,111.9,3.03,3.583,4.055,0.945,47.26,1018,0,0,0,0,0,0,
15:59:00 18/03/2018,218.5,218.5,738.2,738.2,103.8,113.8,117,2.832,3.202,3.585,0.88,47.29,1018,0,0,0,0,0,0,
16:59:00 18/03/2018,80.66,80.66,490.7,490.7,97.28,104.5,113,2.258,2.605,2.935,0.3767,49.94,1017,0,0,0,0,0,0,
17:59:00 18/03/2018,2.099,2.099,37.94,37.94,93.95,101.4,109,1.865,2.14,2.405,-0.3267,54.76,1017,0,0,0,0,0,0,
18:59:00 18/03/2018,0,0,-0.6227,-0.6227,96.18,104.4,112.2,1.342,1.532,1.738,-0.905,53.96,1017,0,0,0,0,0,0,
19:59:00 18/03/2018,0,0,-0.595,-0.595,112.3,95.97,73.63,0.8733,1.033,1.19,-1.505,56.25,1016,0,0,0,0,0,0,
20:59:00 18/03/2018,0,0,-0.501,-0.501,56.4,56.12,50.4,0.7317,0.8433,0.9567,-2.058,59.51,1016,0,0,0,0,0,0,
21:59:00 18/03/2018,-0.4543,-0.4543,-0.4451,-0.4451,99.83,94.15,101,0.525,0.6367,0.7533,-2.187,61.46,1016,0,0,0,0,0,0,
22:59:00 18/03/2018,-0.192,-0.192,-0.5489,-0.5489,113.2,120.4,120.5,0.52,0.6333,0.7467,-2.558,64.66,1016,0,0,0,0,0,0,
23:59:00 18/03/2018,-0.1986,-0.1986,-0.5497,-0.5497,136.9,143.3,150.2,0.59,0.6917,0.795,-2.633,64.16,1016,0,0,0,0,0,0,
00:59:00 19/03/2018,-0.1974,-0.1974,-0.4749,-0.4749,251.1,257.6,264.3,0.44,0.5317,0.6217,-3.137,69.17,1016,0,0,0,0,0,0,
01:59:00 19/03/2018,-0.2539,-0.2539,-0.453,-0.453,224,213,177.5,0.2517,0.345,0.4417,-4.453,73.91,1015,0,0,0,0,0,0,
02:59:00 19/03/2018,-1.073,-1.073,-0.3321,-0.3321,268.7,277.1,273.4,0.3167,0.4017,0.49,-4.118,74.59,1014,0,0,0,0,0,0,
03:59:00 19/03/2018,-2.162,-2.162,-0.1939,-0.1939,294.2,297.4,300.5,0.5167,0.5867,0.6683,-4.352,77.43,1014,0,0,0,0,0,0,
04:59:00 19/03/2018,-3.111,-3.111,-0.1988,-0.1988,269.8,271.8,273.6,0.8417,0.9183,0.9833,-4.41,78.74,1013,0,0,0,0,0,0,
05:59:00 19/03/2018,42.52,42.52,158.3,158.3,265.8,269.1,272.2,1.148,1.237,1.337,-4.657,79.32,1013,0,0,0,0,0,0,
06:59:00 19/03/2018,221.1,221.1,561.2,561.2,261.3,267.6,273.8,0.6933,0.8183,0.925,-3.527,75.61,1013,0,0,0,0,0,0,
07:59:00 19/03/2018,396.3,396.3,765.5,765.5,257.6,266.9,276.6,1.307,1.55,1.773,-1.41,70.47,1012,0,0,0,0,0,0,
08:59:00 19/03/2018,460.3,460.3,849.1,849.1,269,280.1,285,2.467,2.96,3.415,-0.3917,66.19,1012,0,0,0,0,0,0,
09:59:00 19/03/2018,516.7,516.7,876.2,876.2,257.6,270.2,283,2.27,2.683,3.085,0.3117,62.56,1012,0,0,0,0,0,0,
10:59:00 19/03/2018,559.9,559.9,905.4,905.4,267.4,279.5,291,2.168,2.59,3.027,1.472,57.04,1011,0,0,0,0,0,0,
11:59:00 19/03/2018,583.7,583.7,935.9,935.9,260.9,272.5,283.8,2.625,3.108,3.552,2.205,53.55,1010,0,0,0,0,0,0,
12:59:00 19/03/2018,560,560,851.6,851.6,252.2,263.3,274.2,3.097,3.637,4.178,3.125,47.85,1009,0,0,0,0,0,0,
13:59:00 19/03/2018,440.7,440.7,610.9,610.9,255.2,266.9,277.5,3.445,4.15,4.813,3.35,46.61,1008,0,0,0,0,0,0,
14:59:00 19/03/2018,340.4,340.4,482,482,251.4,260,269.1,4.007,4.618,5.17,3.36,42.54,1007,0,0,0,0,0,0,
15:59:00 19/03/2018,163.9,163.9,226.4,226.4,249.3,258.4,268,3.543,4.18,4.798,2.793,45.05,1006,0,0,0,0,0,0,
16:59:00 19/03/2018,64.64,64.64,109.3,109.3,241.3,250.1,259.1,3.69,4.305,4.885,2.322,46.42,1005,0,0,0,0,0,0,
17:59:00 19/03/2018,1.557,1.557,5.702,5.702,233.9,243.3,253.2,2.422,2.797,3.148,1.71,50.43,1005,0,0,0,0,0,0,
18:59:00 19/03/2018,-2.647,-2.647,-0.4438,-0.4438,229.2,238.6,247.2,2.82,3.247,3.702,1.245,53.76,1004,0,0,0,0,0,0,
19:59:00 19/03/2018,-2.111,-2.111,-0.3036,-0.3036,241.8,250.4,259,2.635,3.053,3.442,0.72,57.84,1004,0,0,0,0,0,0,
20:59:00 19/03/2018,-1.477,-1.477,-0.1022,-0.1022,241.9,252.1,258.4,2.54,3.022,3.513,0.4983,67.39,1003,0,0,0,0,0,0,
21:59:00 19/03/2018,-0.8938,-0.8938,0.1353,0.1353,242.2,250.6,257.9,2.575,2.945,3.285,0.3833,73.26,1002,0,0,0,0,0,0,
22:59:00 19/03/2018,-0.2805,-0.2805,0.3741,0.3741,225.6,225.2,237.1,1.517,1.818,2.108,0.565,75.98,1002,0,2.333,0.001667,0,0,0,
23:59:00 19/03/2018,-0.9978,-0.9978,-0.1291,-0.1291,184.8,184.3,178.2,0.6167,0.765,0.9117,0.6517,78.21,1002,0.13,19.33,0.1067,0,0,0,
00:59:00 20/03/2018,-0.346,-0.346,0.1034,0.1034,79.83,55.73,68.85,2.237,2.835,3.447,0.095,85.97,1003,0,0,0,0,0,0,
01:59:00 20/03/2018,-1.281,-1.281,0.03828,0.03828,74.73,51.2,52.27,2.848,3.54,4.188,-0.165,86.27,1004,0,0,0,0,0,0,
02:59:00 20/03/2018,-2.798,-2.798,-0.08065,-0.08065,160.6,110,68.97,1.782,2.275,2.777,-0.6633,84.67,1004,0,0,0,0,0,0,
03:59:00 20/03/2018,-2.795,-2.795,-0.0876,-0.0876,264.4,185.1,78.53,1.678,2.147,2.62,-1.12,82.96,1005,0,0,0,0,0,0,
04:59:00 20/03/2018,-2.723,-2.723,-0.1102,-0.1102,224.1,155.1,91.08,1.81,2.342,2.858,-1.538,80.57,1006,0,0,0,0,0,0,
05:59:00 20/03/2018,17.79,17.79,171.9,171.9,201.3,137.8,62.27,1.963,2.578,3.132,-1.732,78.07,1007,0,0,0,0,0,0,
06:59:00 20/03/2018,78.76,78.76,592.4,592.4,176.3,104.7,73.58,2.58,3.247,3.943,-1.148,75.65,1008,0,0,0,0,0,0,
07:59:00 20/03/2018,169.9,169.9,782,782,148.7,63.37,55.25,2.523,3.257,4.012,-0.235,68.49,1009,0,0.1667,0,0,0,0,
08:59:00 20/03/2018,370.7,370.7,873.9,873.9,120.9,63.25,65.25,2.625,3.315,4.002,0.4917,62.84,1010,0,0,0,0,0,0,
09:59:00 20/03/2018,383.4,383.4,922.1,922.1,170.2,88.7,79.48,2.292,2.87,3.425,1.403,58.28,1011,0,0,0,0,0,0,
10:59:00 20/03/2018,581.5,581.5,950,950,136.3,104.8,75.32,2.092,2.722,3.333,2.465,52.36,1012,0,0,0,0,0,0,
11:59:00 20/03/2018,591.5,591.5,947,947,226.2,205.3,145.9,2.355,2.932,3.508,2.968,51.55,1012,0,0,0,0,0,0,
12:59:00 20/03/2018,557.1,557.1,930.7,930.7,285.3,250,198.8,2.238,2.845,3.408,3.352,53.4,1013,0,0,0,0,0,0,
13:59:00 20/03/2018,480.7,480.7,902.7,902.7,294.3,284.2,262.5,3.203,3.835,4.513,3.377,51.74,1013,0,0,0,0,0,0,
14:59:00 20/03/2018,366.5,366.5,837.9,837.9,316.3,316.5,292.4,3.738,4.35,4.97,3.378,50.67,1014,0,0,0,0,0,0,
15:59:00 20/03/2018,227.1,227.1,714,714,305.4,292.6,297.2,3.147,3.733,4.277,3.037,53.42,1014,0,0,0,0,0,0,
16:59:00 20/03/2018,86.79,86.79,471,471,319.9,312,257.3,2.442,2.867,3.31,2.74,52.14,1015,0,0,0,0,0,0,
17:59:00 20/03/2018,2.527,2.527,41.78,41.78,307,316.3,319.2,2.01,2.33,2.653,1.677,56.87,1016,0,0,0,0,0,0,
18:59:00 20/03/2018,-3.65,-3.65,-0.5795,-0.5795,310.8,319.5,291.9,1.83,2.137,2.435,0.5383,62.11,1016,0,0,0,0,0,0,
19:59:00 20/03/2018,-3.4,-3.4,-0.5334,-0.5334,317,319.6,321.8,1.537,1.845,2.138,0.045,64.12,1017,0,0,0,0,0,0,
20:59:00 20/03/2018,-3.461,-3.461,-0.5217,-0.5217,300.6,311.7,309.3,1.48,1.757,2.032,-0.075,64.24,1018,0,0,0,0,0,0,
21:59:00 20/03/2018,-3.493,-3.493,-0.5589,-0.5589,298.6,308.9,307.6,1.35,1.57,1.797,-0.2917,64.66,1018,0,0,0,0,0,0,
22:59:00 20/03/2018,-2.093,-2.093,-0.4988,-0.4988,307,306.1,287.3,0.83,1.013,1.202,-0.405,67.05,1018,0,0,0,0,0,0,
23:59:00 20/03/2018,-0.4392,-0.4392,-0.5213,-0.5213,272.4,250.4,233,0.745,0.8683,0.9917,-0.5683,69.15,1018,0,0,0,0,0,0,
00:59:00 21/03/2018,-3.468,-3.468,-0.6417,-0.6417,257.2,262.3,267.4,1.608,1.777,1.942,-1.763,73.12,1018,0,0,0,0,0,0,
01:59:00 21/03/2018,-3.239,-3.239,-0.5235,-0.5235,255.6,261.5,268,1.645,1.842,2.018,-2.092,73.2,1018,0,0,0,0,0,0,
02:59:00 21/03/2018,-2.988,-2.988,-0.3594,-0.3594,260.2,266,271.9,1.56,1.788,2.008,-2.742,77.17,1018,0,0,0,0,0,0,
03:59:00 21/03/2018,-2.107,-2.107,-0.1314,-0.1314,256.1,262.1,268.6,1.543,1.753,1.978,-2.603,79.32,1017,0,0,0,0,0,0,
04:59:00 21/03/2018,-1.449,-1.449,-0.02841,-0.02841,253.4,261.6,269.6,1.763,2.033,2.297,-1.902,75.97,1017,0,0,0,0,0,0,
05:59:00 21/03/2018,18.93,18.93,66,66,238.2,247.5,256.5,1.897,2.173,2.442,-1.053,67.19,1016,0,0,0,0,0,0,
06:59:00 21/03/2018,60.36,60.36,0.4372,0.4372,233.5,243,252.8,1.928,2.265,2.578,-0.3867,64.24,1016,0,0,0,0,0,0,
07:59:00 21/03/2018,145.4,145.4,7.261,7.261,227.3,236.8,245.6,2.243,2.555,2.877,0.3383,63.26,1016,0,0,0,0,0,0,
08:59:00 21/03/2018,234.4,234.4,27.51,27.51,236.2,246.7,257.6,2.257,2.672,3.068,1.673,65.32,1016,0,0,0,0,0,0,
09:59:00 21/03/2018,339.7,339.7,114.6,114.6,236.1,245.5,255,2.785,3.263,3.723,2.9,70.24,1015,0,0.5,0,0,0,0,
10:59:00 21/03/2018,157.3,157.3,-0.1951,-0.1951,244.1,254.9,267,2.722,3.208,3.732,2.273,80.86,1014,0.1,20,0.07833,0,0,0,
11:59:00 21/03/2018,135.2,135.2,0.19,0.19,251.6,262.8,273.9,2.408,2.852,3.323,2.26,83.87,1014,0,0.1667,0,0,0,0,
12:59:00 21/03/2018,237.6,237.6,7.657,7.657,250.4,261.4,271.9,2.947,3.447,3.922,3.107,82.62,1014,0,0,0,0,0,0,
13:59:00 21/03/2018,223.5,223.5,19.64,19.64,264.6,276,286.6,2.578,3.115,3.605,4.707,75.2,1013,0,0,0,0,0,0,
14:59:00 21/03/2018,153.9,153.9,2.458,2.458,260.4,270.7,282.1,3.295,3.918,4.545,5.615,70.33,1012,0,0,0,0,0,0,
15:59:00 21/03/2018,82.74,82.74,0.1906,0.1906,263,270.5,284.7,2.712,3.29,3.863,5.422,66.84,1012,0,0.1667,0,0,0,0,
16:59:00 21/03/2018,23.04,23.04,-0.08769,-0.08769,256.3,268.7,281.8,2.675,3.247,3.817,4.46,70.05,1012,0,0,0,0,0,0,
17:59:00 21/03/2018,1.742,1.742,-0.1403,-0.1403,255.1,269.1,283.4,2.777,3.31,3.825,3.902,72.68,1012,0.01,1.333,0.001667,0,0,0,
18:59:00 21/03/2018,-1.504,-1.504,-0.1726,-0.1726,258.2,270.1,274.7,2.225,2.71,3.165,3.535,70.39,1011,0,0.6667,0,0,0,0,
19:59:00 21/03/2018,-0.9442,-0.9442,0.04587,0.04587,246.5,258.4,269.3,2.995,3.577,4.133,3.405,71.35,1010,0,0,0,0,0,0,
20:59:00 21/03/2018,-1.182,-1.182,-0.0196,-0.0196,250.7,263.3,269.8,3.045,3.692,4.315,3.215,65.18,1010,0,0,0,0,0,0,
21:59:00 21/03/2018,-1.566,-1.566,0.1721,0.1721,244.8,257.7,269.4,3.228,3.837,4.413,2.477,68.24,1009,0,0,0,0,0,0,
22:59:00 21/03/2018,-1.094,-1.094,0.2423,0.2423,233.9,244.2,254.1,2.66,3.127,3.583,1.037,81.46,1008,0,0,0,0,0,0,
23:59:00 21/03/2018,-0.3782,-0.3782,0.05617,0.05617,214.2,225.7,241.4,3.112,3.687,4.257,0.6633,85,1007,0,0,0,0,0,0,
00:59:00 22/03/2018,-0.2455,-0.2427,0.05652,0.05652,220.5,234.2,247.8,2.792,3.492,4.153,0.5933,86.13,1005,0,0,0,0,0,0,
01:59:00 22/03/2018,-0.1382,-0.1102,0.04373,0.04373,222.3,237.4,248.1,3.223,3.825,4.443,0.5217,86.74,1004,0,0.1667,0,0,0,0,
02:59:00 22/03/2018,-0.1516,-0.1707,-0.04417,-0.04417,211.3,227.5,237.1,2.528,3.095,3.707,0.4933,87.19,1002,0,0.1667,0,0,0,0,
03:59:00 22/03/2018,-0.185,-0.2376,0.08852,0.08852,211.1,225.6,239.8,2.588,3.27,4.022,0.4633,87.41,1001,0,0,0,0,0,0,
04:59:00 22/03/2018,-0.247,-0.2519,0.2206,0.2206,209,223.8,236.7,2.623,3.212,3.827,0.5,87.21,999.9,0,0.1667,0,0,0,0,
05:59:00 22/03/2018,6.424,7.336,0.3648,0.3648,217.4,229.9,241.8,2.243,2.767,3.233,0.5583,87.07,999.6,0,0,0,0,0,0,
06:59:00 22/03/2018,42.88,47.64,0.636,0.636,212.2,229,228.7,1.353,1.66,1.98,0.75,86.74,999.3,0,0,0,0,0,0,
07:59:00 22/03/2018,86.78,92.62,1.042,1.042,184.3,193.4,202.3,0.4917,0.6317,0.755,1.347,84.81,999.3,0,0,0,0,0,0,
08:59:00 22/03/2018,143.3,147.6,1.243,1.243,152.9,131.5,132.9,0.7233,0.9017,1.073,1.7,82.82,999.7,0,0,0,0,0,0,
09:59:00 22/03/2018,343.4,316.8,60.16,60.16,99.33,74.48,60.1,1.45,1.767,2.047,2.047,82.11,1000,0,0,0,0,0,0,
10:59:00 22/03/2018,547.7,268.7,514.1,514.1,80.33,78.93,70.42,2.233,2.568,2.938,2.987,75.14,1000,0,0,0,0,0,0,
11:59:00 22/03/2018,218.3,221.9,2.618,2.618,72.32,74.6,77.1,2.5,2.873,3.275,2.423,77.44,1001,0,0,0,0,0,0,
12:59:00 22/03/2018,119.2,121.7,0.9163,0.9163,83.43,59,70.2,1.462,1.758,2.038,2.387,75.86,1001,0,0,0,0,0,0,
13:59:00 22/03/2018,92.32,94.35,0.9006,0.9006,110.5,106.6,72.32,1.378,1.643,1.882,2.4,74.68,1001,0,0,0,0,0,0,
14:59:00 22/03/2018,91.75,93.71,0.827,0.827,155,132.9,110.3,0.79,1.012,1.222,2.752,73.17,1001,0,0,0,0,0,0,
15:59:00 22/03/2018,41.5,42.55,0.2174,0.2174,284,228.8,201.9,0.8733,1.058,1.227,2.893,73.1,1001,0,0,0,0,0,0,
16:59:00 22/03/2018,22.23,22.89,-0.08943,-0.08943,303.1,311.8,303.3,1.067,1.265,1.453,2.723,74.33,1002,0,0,0,0,0,0,
17:59:00 22/03/2018,0.708,0.9643,-0.1762,-0.1762,312.2,303.7,282.7,0.9817,1.202,1.407,2.21,77.83,1002,0,0,0,0,0,0,
18:59:00 22/03/2018,-0.9024,-0.6769,0.05408,0.05408,310.5,301.9,280.2,0.9917,1.195,1.39,1.737,80.34,1002,0,0,0,0,0,0,
19:59:00 22/03/2018,-0.7466,-0.5741,0.1339,0.1339,305,310.4,297.8,1.352,1.582,1.818,1.41,79.58,1002,0,0,0,0,0,0,
20:59:00 22/03/2018,-0.7268,-0.5497,0.1037,0.1037,281.6,258.8,248.2,1.145,1.368,1.615,1.048,77.5,1003,0,0,0,0,0,0,
21:59:00 22/03/2018,-0.9059,-0.6474,0.1271,0.1271,270.6,275.5,267.8,0.935,1.123,1.33,0.7183,77.96,1003,0,0,0,0,0,0,
22:59:00 22/03/2018,-0.7301,-0.5445,0.1779,0.1779,272.6,269.6,254.6,0.9583,1.153,1.342,0.3683,79.15,1003,0,0,0,0,0,0,
23:59:00 22/03/2018,-1.012,-0.6587,0.06396,0.06396,210.5,195.6,181,0.7283,0.9383,1.123,0.1883,80.13,1002,0,0,0,0,0,0,
00:59:00 23/03/2018,-0.9161,-0.6026,0.2112,0.2112,274.2,272.5,270,0.8683,1.043,1.215,0.035,80.17,1002,0,0,0,0,0,0,
01:59:00 23/03/2018,-0.8466,-0.6391,0.3031,0.3031,275.2,274.8,260.5,0.6267,0.775,0.92,0.04667,80.56,1002,0,0,0,0,0,0,
02:59:00 23/03/2018,-0.8964,-0.6453,0.3142,0.3142,241.3,246.1,251.6,0.62,0.765,0.905,0.025,79.75,1002,0,0,0,0,0,0,
03:59:00 23/03/2018,-1.072,-0.8768,0.07409,0.07409,186.6,193,205.8,0.42,0.5717,0.7167,0.09833,78.17,1002,0,0,0,0,0,0,
04:59:00 23/03/2018,-0.8519,-0.6215,0.1027,0.1027,176.8,185.4,194.6,0.475,0.62,0.7567,0.05833,78.35,1002,0,0,0,0,0,0,
05:59:00 23/03/2018,6.164,6.651,0.2021,0.2021,165.8,146.1,139.3,0.3883,0.5133,0.655,0.1583,77.76,1001,0,0,0,0,0,0,
06:59:00 23/03/2018,23.14,23.93,0.09822,0.09822,124.7,136.4,135.2,0.7117,0.845,0.9933,0.21,77.58,1002,0,0,0,0,0,0,
07:59:00 23/03/2018,65.38,66.83,0.3385,0.3385,118.1,128.1,138.2,1.445,1.732,2.007,0.4933,75.87,1001,0,0,0,0,0,0,
08:59:00 23/03/2018,66.29,67.73,0.3712,0.3712,143.1,159.9,176.2,1.138,1.423,1.712,0.935,74.72,1001,0,0,0,0,0,0,
09:59:00 23/03/2018,79.45,81.11,0.1998,0.1998,175.1,192.1,207.7,1.247,1.653,2.01,1.057,74.64,1001,0,0,0,0,0,0,
10:59:00 23/03/2018,99.34,101.4,0.4073,0.4073,156.5,177.3,196.5,1.377,1.772,2.18,1.343,72.23,1001,0,0,0,0,0,0,
11:59:00 23/03/2018,104.4,106.6,0.4711,0.4711,159.5,179.5,195.4,1.473,1.875,2.302,1.557,71.31,1001,0,0,0,0,0,0,
12:59:00 23/03/2018,69.76,71.61,0.2836,0.2836,154.5,167.1,187.5,1.477,1.893,2.328,1.47,72.46,1001,0,0,0,0,0,0,
13:59:00 23/03/2018,54.96,56.3,0.2994,0.2994,160.2,175.5,190.8,1.583,1.997,2.398,1.302,74,1000,0,0,0,0,0,0,
14:59:00 23/03/2018,40.09,41.26,0.2034,0.2034,152,169.2,185.5,1.572,1.985,2.393,1.33,73.34,1000,0,0,0,0,0,0,
15:59:00 23/03/2018,39.3,40.35,0.2597,0.2597,154.3,169.7,180,1.41,1.745,2.087,1.547,71.28,999.7,0,0,0,0,0,0,
16:59:00 23/03/2018,15.54,16.1,0.09768,0.09768,131.6,145.7,161.2,1.458,1.775,2.095,1.59,71.42,999.6,0,0,0,0,0,0,
17:59:00 23/03/2018,1.911,2.053,0.07802,0.07802,134,149.9,157.3,1.513,1.837,2.142,1.27,72.69,999.5,0,0,0,0,0,0,
18:59:00 23/03/2018,-0.7179,-0.6951,-0.1194,-0.1194,131,142.5,154.1,1.572,1.883,2.18,1.092,73.61,999.6,0,0,0,0,0,0,
19:59:00 23/03/2018,-0.8102,-0.8255,-0.08477,-0.08477,134.1,150.6,165.7,1.208,1.515,1.795,1.312,72.28,999.6,0,0,0,0,0,0,
20:59:00 23/03/2018,-0.7273,-0.7297,-0.1137,-0.1137,135.2,142.1,155.2,1.607,1.962,2.308,1.29,73.88,999.4,0,0,0,0,0,0,
21:59:00 23/03/2018,-0.8228,-0.8354,-0.09342,-0.09342,143.1,156.7,170.6,1.273,1.59,1.888,1.298,73.9,999.3,0,0,0,0,0,0,
22:59:00 23/03/2018,-1.212,-1.134,-0.1671,-0.1671,141.6,154,166.3,1.283,1.587,1.902,1.385,73.2,999.2,0,0,0,0,0,0,
23:59:00 23/03/2018,-1.885,-1.651,-0.3043,-0.3043,145.8,157.1,173.6,1.223,1.502,1.772,1.142,74.47,999.1,0,0,0,0,0,0,
00:59:00 24/03/2018,-1.337,-1.208,-0.1019,-0.1019,146.2,164,181.2,1.243,1.597,1.923,1.088,74.15,998.9,0,0,0,0,0,0,
01:59:00 24/03/2018,-2.017,-1.732,-0.2977,-0.2977,149.4,162,181.1,1.455,1.818,2.173,0.9567,75.99,998.7,0,0,0,0,0,0,
02:59:00 24/03/2018,-0.6339,-0.6515,0.05698,0.05698,151,165.9,188,1.438,1.878,2.305,1.09,77.19,998.5,0,0,0,0,0,0,
03:59:00 24/03/2018,-0.6745,-0.6665,-0.05672,-0.05672,155.5,170,191.6,1.59,1.958,2.328,1.205,78.57,998.3,0,0,0,0,0,0,
04:59:00 24/03/2018,-0.6219,-0.6119,0.02698,0.02698,156.7,176.2,194.3,1.36,1.727,2.097,1.332,79.47,998.1,0,0,0,0,0,0,
05:59:00 24/03/2018,4.672,4.798,0.04596,0.04596,157.8,171.8,192.7,1.037,1.352,1.657,1.487,79.83,998.4,0,0,0,0,0,0,
06:59:00 24/03/2018,16.61,16.98,0.05345,0.05345,158.9,177.5,190.9,1.105,1.408,1.742,1.678,79.74,998.7,0,0,0,0,0,0,
07:59:00 24/03/2018,51.17,52.18,0.2213,0.2213,153.1,173.6,195.1,1.188,1.628,2.083,1.977,78.62,998.9,0,0,0,0,0,0,
08:59:00 24/03/2018,110.9,113.1,0.4272,0.4272,156.6,180,195.8,1.56,2.057,2.523,2.465,76.46,999.1,0,0,0,0,0,0,
09:59:00 24/03/2018,101.4,103.5,0.186,0.186,161.4,186.3,209.8,1.722,2.318,2.913,2.463,78.05,999.4,0,0.1667,0,0,0,0,
10:59:00 24/03/2018,124.1,126.6,0.598,0.598,161.4,180.3,197.9,1.695,2.17,2.61,2.685,78.13,999.5,0,0,0,0,0,0,
11:59:00 24/03/2018,111.4,113.8,0.4629,0.4629,158.5,174.3,186.5,1.425,1.937,2.445,3,77.46,999.4,0,0,0,0,0,0,
12:59:00 24/03/2018,120.2,122.9,0.6665,0.6665,149.3,166.6,185.2,1.378,1.777,2.173,3.142,76.53,999.4,0,0,0,0,0,0,
13:59:00 24/03/2018,98.24,100.7,0.4386,0.4386,159.1,178.7,187.3,1.462,1.923,2.362,3.423,75.72,999.4,0,0,0,0,0,0,
14:59:00 24/03/2018,81.02,83.04,0.4173,0.4173,150.7,172.2,192.5,1.245,1.617,1.995,3.898,75.69,999.4,0,0,0,0,0,0,
15:59:00 24/03/2018,54.59,56.03,0.2106,0.2106,166.2,191.9,216.3,1.375,1.835,2.325,4.098,73.93,999.3,0,0,0,0,0,0,
16:59:00 24/03/2018,32.01,33,0.1003,0.1003,165,185.5,203.1,1.625,2.122,2.583,3.827,76.02,999.3,0,0,0,0,0,0,
17:59:00 24/03/2018,4.948,5.435,-0.08918,-0.08918,167.5,189.9,212,1.433,1.927,2.408,3.385,76.77,999.5,0,0,0,0,0,0,
