Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
02:59:00 08/01/2019,-0.828,-0.6652,-0.349,333.7,215.1,230.8,246.6,3.188,3.813,4.517,5.702,85.33,990.3,0.1,12.67,0.08833,0,0,0,
03:59:00 08/01/2019,-0.6631,-0.6229,-0.1754,335.4,207.3,223.6,238.3,2.503,3.155,3.772,5.318,87.76,988.4,0,0.1667,0,0,0,0,
04:59:00 08/01/2019,-0.7046,-0.6423,-0.2185,333.6,194.5,216.5,238.1,2.242,2.985,3.728,5.3,87.19,986.5,0.34,15.83,0.3183,0,0,0,
05:59:00 08/01/2019,-0.3609,-0.3865,-0.1614,332.7,189,197.6,219.8,1.453,1.885,2.348,4.575,88.37,985,0.36,33.5,0.33,0,0,0,
06:59:00 08/01/2019,-0.2178,-0.2578,-0.02949,334.5,199.7,216.4,230.5,1.385,1.725,2.078,4.785,90.68,984,0,0,0,0,0,0,
07:59:00 08/01/2019,2.233,2.177,0.03775,337.8,254.3,265.1,263.7,0.9967,1.205,1.407,5.09,91.27,983.8,0,0,0,0,0,0,
08:59:00 08/01/2019,27.04,27.07,0.05002,337.3,209.2,169.4,98.98,0.94,1.16,1.38,5.07,91.8,984.1,0.02,3.5,0.015,0,0,0,
09:59:00 08/01/2019,18.89,18.95,0.06823,335,249.2,155.4,100.1,1.94,2.457,2.977,4.56,91.89,985.2,0.8,42.17,0.7567,0,0,0,
10:59:00 08/01/2019,27.2,27.2,0.2315,330.5,309.2,271.8,240.4,2.642,3.135,3.595,4.482,91.51,986.2,0.02,3,0.02333,0,0,0,
11:59:00 08/01/2019,37.71,37.71,0.2537,333.9,318.3,323.8,282.2,3.117,3.73,4.302,4.387,90.53,986.7,0,0,0,0,0,0,
12:59:00 08/01/2019,38.29,38.23,0.1955,330.3,309.1,314.9,319.5,3.623,4.35,5.017,3.83,89.85,986.9,0.09,11.83,0.07,0,0,0,
13:59:00 08/01/2019,26.38,26.3,0.09206,329,315.6,322.7,292.2,3.16,3.92,4.702,3.583,89.67,987.4,0,0,0,0,0,0,
14:59:00 08/01/2019,14.84,14.81,-0.05063,324.4,313.9,306.8,258.6,3.638,4.492,5.278,2.93,88.1,988.2,0.23,28,0.1917,0,0,0,
15:59:00 08/01/2019,-0.05482,-0.09379,0.03509,321.1,294.1,298,235.6,2.943,3.788,4.585,2.562,86.31,988.9,0,0.1667,0,0,0,0,
16:59:00 08/01/2019,-0.4858,-0.4817,0.01754,319.9,322.4,287.1,238.5,3.068,3.683,4.322,2.593,86.13,989.4,0,0.6667,0,0,0,0,
17:59:00 08/01/2019,-0.6388,-0.5964,0.02141,320.4,294.5,214.6,115,3.255,4.13,5.035,2.473,85.33,990.1,0.01,3.667,0.003333,0,0,0,
18:59:00 08/01/2019,-0.5421,-0.5413,0.0223,318.7,318.2,227.9,154.6,3.407,4.422,5.373,1.995,85.9,991,0.02,4.667,0.008333,0,0,0,
19:59:00 08/01/2019,-0.5905,-0.6212,-0.02505,318.4,273.7,199,125.8,3.578,4.55,5.532,2.042,84.41,992,0.05,6.5,0.03833,0,0,0,
20:59:00 08/01/2019,-0.5699,-0.5589,-0.07442,317.5,258.9,203.2,111.8,3.478,4.592,5.697,1.873,84.23,993,0.12,21.33,0.095,0,0,0,
21:59:00 08/01/2019,-0.7011,-0.7143,-0.06641,316.5,265.2,185.6,96.42,3.352,4.31,5.433,1.868,83.01,994.2,0.01,4.333,0,0,0,0,
22:59:00 08/01/2019,-0.6536,-0.6572,-0.01825,314.1,227,171.6,70.53,3.072,4.073,5.033,1.927,81.6,995.1,0.01,3.667,0.01,0,0,0,
23:59:00 08/01/2019,-0.471,-0.5672,-0.02159,311.3,235.4,170.5,118.1,3.355,4.553,5.755,2.2,76.37,995.9,0,0,0,0,0,0,
00:59:00 09/01/2019,-0.4871,-0.5964,-0.06805,309.9,240.8,141,74.53,3.377,4.597,5.85,1.978,75.23,997,0,0,0,0,0,0,
01:59:00 09/01/2019,-0.2598,-0.386,-0.06119,309.7,230.7,146.8,81.08,4.075,5.082,6.033,2.133,71.88,998.1,0,0,0,0,0,0,
02:59:00 09/01/2019,-0.6161,-0.5326,0.0009836,308.3,228.3,138.7,66.82,3.627,4.632,5.657,1.562,74.68,999.3,0,0,0,0,0,0,
03:59:00 09/01/2019,-0.5601,-0.4885,-0.001514,306.1,219.9,113.8,75.12,3.628,4.84,5.947,1.32,75.98,999.9,0,0,0,0,0,0,
04:59:00 09/01/2019,-0.8662,-0.8292,0.07206,307.6,219.8,139.4,95.65,3.688,4.548,5.405,0.8017,82.36,1001,0,0,0,0,0,0,
05:59:00 09/01/2019,-0.4548,-0.4758,0.04534,307,214.8,114.1,66.02,3.275,4.303,5.343,1.38,74.31,1002,0,0,0,0,0,0,
06:59:00 09/01/2019,-0.4565,-0.4644,-0.01264,303.4,153,85.13,58.22,3.447,4.38,5.342,1.422,72.64,1003,0,0,0,0,0,0,
07:59:00 09/01/2019,2.197,2.19,-0.07035,293.1,187.6,101.1,54.62,3.463,4.472,5.442,1.38,71.48,1004,0,0,0,0,0,0,
08:59:00 09/01/2019,15.02,15.07,0.05961,298.9,185.2,99.88,44.28,3.455,4.64,5.82,1.337,70.32,1005,0.02,0.1667,0.015,0,0,0,
09:59:00 09/01/2019,26.95,27,0.05521,298.9,141.7,69.5,51.77,3.953,5.03,6.105,1.33,69.33,1006,0,0,0,0,0,0,
10:59:00 09/01/2019,66.48,66.62,0.2041,295.3,166.8,83.68,65.78,3.542,4.59,5.593,1.235,69.05,1007,0,0,0,0,0,0,
11:59:00 09/01/2019,89.68,88.37,8.139,291.8,142.8,75.72,61.45,2.84,3.808,4.768,1.322,69.39,1008,0,0,0,0,0,0,
12:59:00 09/01/2019,92.97,92.77,3.723,285,94.82,69.97,56.48,3.422,4.282,5.087,1.443,68.73,1008,0,0,0,0,0,0,
13:59:00 09/01/2019,53.39,51.36,21.25,260.1,129.8,67.67,64.67,2.932,3.813,4.663,1.232,69.54,1010,0,0,0,0,0,0,
14:59:00 09/01/2019,29.04,19.82,152,266.9,151.3,75.33,51.27,2.815,3.63,4.418,1.298,69.2,1010,0,0,0,0,0,0,
15:59:00 09/01/2019,-1.5,-1.445,-0.4098,241.3,75.12,41.87,57.83,2.86,3.46,4.092,0.7967,69.66,1011,0,0,0,0,0,0,
16:59:00 09/01/2019,-1.955,-1.954,-0.3526,245.1,56.22,46.58,56.17,2.657,3.323,3.957,0.5833,69.61,1012,0,0,0,0,0,0,
17:59:00 09/01/2019,-2.081,-2.081,-0.3935,235.9,54.42,49.9,51.6,3.338,4.255,5.017,0.29,68.92,1013,0,0,0,0,0,0,
18:59:00 09/01/2019,-0.9675,-0.9297,-0.1674,280.7,72.9,54.67,58.83,3.168,4.08,4.93,0.2017,67.63,1014,0,0,0,0,0,0,
19:59:00 09/01/2019,-0.991,-0.8824,-0.1444,286.1,61.38,51.27,60.68,2.705,3.323,3.882,0.1633,68.19,1014,0,0,0,0,0,0,
20:59:00 09/01/2019,-1.306,-1.179,-0.1949,278.4,54.68,52.22,59.85,2.298,2.875,3.395,0.02,68.77,1015,0,0,0,0,0,0,
21:59:00 09/01/2019,-2.638,-2.551,-0.4496,236.6,109.3,90.05,62.9,1.602,1.997,2.407,-0.2067,70.61,1016,0,0,0,0,0,0,
22:59:00 09/01/2019,-3.024,-2.982,-0.4971,228.6,77.28,58.77,57.87,1.11,1.405,1.693,-0.6417,73.06,1016,0,0,0,0,0,0,
23:59:00 09/01/2019,-2.875,-2.844,-0.4555,229.8,77.2,54.93,57.42,1.353,1.722,2.065,-0.7067,74.13,1016,0,0,0,0,0,0,
00:59:00 10/01/2019,-3.018,-3.06,-0.4896,229.5,152.7,111.3,88.35,0.9167,1.13,1.342,-0.92,75.35,1016,0,0,0,0,0,0,
01:59:00 10/01/2019,-2.982,-3.018,-0.4384,234.3,237.9,176.3,126.9,0.7633,0.94,1.12,-1.243,77.43,1016,0,0,0,0,0,0,
02:59:00 10/01/2019,-2.911,-2.987,-0.4417,235.8,317.6,313.3,267.1,0.87,1.032,1.198,-1.53,79.46,1016,0,0,0,0,0,0,
03:59:00 10/01/2019,-2.773,-2.73,-0.4765,230.7,266.1,272.1,278.2,0.9633,1.087,1.213,-2.087,82.14,1016,0,0,0,0,0,0,
04:59:00 10/01/2019,-2.012,-2.118,-0.1652,254.2,308.6,299.9,279.3,0.7267,0.8783,1.025,-2.098,83.11,1016,0,0,0,0,0,0,
05:59:00 10/01/2019,-0.7867,-0.8949,-0.01272,287.5,288.6,246.6,168,1.328,1.648,1.953,-1.215,81.61,1016,0,0,0,0,0,0,
06:59:00 10/01/2019,-1.392,-1.331,-0.1476,277.2,264.5,208.6,158.7,1.237,1.497,1.76,-1.037,80.51,1017,0,0,0,0,0,0,
07:59:00 10/01/2019,4.778,4.863,-0.05504,271.3,292.5,278.7,240.2,0.9733,1.18,1.375,-1.125,81.04,1017,0,0,0,0,0,0,
08:59:00 10/01/2019,54.56,49.74,45.68,244.9,309.6,300.4,304.1,0.7433,0.905,1.068,-1.197,81.51,1017,0,0,0,0,0,0,
09:59:00 10/01/2019,136.8,76.75,388.6,240,208.7,142.8,89.75,0.7883,0.9833,1.165,-0.5017,79.48,1017,0,0,0,0,0,0,
10:59:00 10/01/2019,138.7,66.43,377.6,240.1,107,89.63,66.33,0.975,1.18,1.383,-0.001667,78.73,1017,0,0,0,0,0,0,
11:59:00 10/01/2019,183.2,71.37,547.6,244.4,193,193.1,180,0.705,0.88,1.048,0.8867,75.31,1017,0,0,0,0,0,0,
12:59:00 10/01/2019,82.97,74.83,46.14,286,229,235.3,240.7,0.885,1.082,1.242,1.312,73.36,1016,0,0,0,0,0,0,
13:59:00 10/01/2019,39.9,40.01,-0.2134,290.2,259.6,266.9,274.9,1.048,1.237,1.433,1.1,74.82,1016,0,0,0,0,0,0,
14:59:00 10/01/2019,6.325,6.457,-0.2327,294.7,241.4,248.9,255.9,1.378,1.577,1.77,0.9533,77.13,1016,0,0,0,0,0,0,
15:59:00 10/01/2019,-0.6435,-0.5944,-0.04786,294.3,230.2,235.9,246.4,1.708,2.02,2.322,0.705,79.54,1016,0,0,0,0,0,0,
16:59:00 10/01/2019,-0.8771,-0.8602,-0.06814,290.9,211.6,227,240.2,1.712,2.095,2.45,0.6767,81.4,1015,0,0,0,0,0,0,
17:59:00 10/01/2019,-0.4827,-0.4914,0.01557,304.5,199.4,210.6,228.6,1.415,1.785,2.145,0.875,82.36,1014,0,0,0,0,0,0,
18:59:00 10/01/2019,-0.3895,-0.3943,0.03055,308.5,216.9,231.6,246.5,2.287,2.718,3.132,1.047,82.48,1014,0,0,0,0,0,0,
19:59:00 10/01/2019,-0.3082,-0.3166,0.04245,310,225.6,232.6,244.8,3.257,3.783,4.275,1.233,82.01,1014,0,0,0,0,0,0,
20:59:00 10/01/2019,-0.3048,-0.3164,0.05578,311.1,228.9,238.8,247.8,3.397,3.922,4.457,1.39,82.89,1013,0,0,0,0,0,0,
21:59:00 10/01/2019,-0.2866,-0.3022,0.06842,317.3,220.7,235.1,248.6,2.86,3.465,4.038,1.56,85.2,1012,0,0,0,0,0,0,
22:59:00 10/01/2019,-0.1506,-0.1914,0.04919,320.9,219.4,233.6,246.9,2.848,3.455,4.05,1.692,89.08,1011,0,0,0,0,0,0,
23:59:00 10/01/2019,-0.1407,-0.1698,0.05244,323.1,222.3,229.4,241.7,3.302,3.905,4.525,2.105,90.05,1010,0,0,0,0,0,0,
00:59:00 11/01/2019,-0.1294,-0.1765,0.07855,324.5,215.9,229.2,240.5,3.198,3.79,4.432,2.353,90.42,1010,0,0,0,0,0,0,
01:59:00 11/01/2019,-0.1088,-0.1502,0.09604,326.1,220.2,233.4,244.7,3.605,4.192,4.803,2.602,90.79,1008,0,0,0,0,0,0,
02:59:00 11/01/2019,-0.1166,-0.1651,0.1659,327.8,228.4,241,252.8,2.812,3.292,3.765,2.92,91.21,1007,0,0,0,0,0,0,
03:59:00 11/01/2019,-0.1117,-0.1783,0.2079,330.1,232.2,242.9,252.6,2.198,2.66,3.107,3.307,91.65,1006,0,0,0,0,0,0,
04:59:00 11/01/2019,-0.009421,-0.06365,0.1661,334.4,247.3,252.8,264.8,1.927,2.278,2.63,4.235,92.17,1006,0,0,0,0,0,0,
05:59:00 11/01/2019,-0.1337,-0.169,0.1249,337.6,259.4,270.6,281.9,2.022,2.405,2.76,4.992,92.01,1005,0,0,0,0,0,0,
06:59:00 11/01/2019,-0.2479,-0.25,0.1149,339.5,273.8,284.3,295.2,2.915,3.412,3.94,5.568,90.32,1004,0,0,0,0,0,0,
07:59:00 11/01/2019,2.813,2.845,0.05454,339.9,272.4,283.6,295.9,2.642,3.188,3.73,5.972,88.27,1004,0,0,0,0,0,0,
08:59:00 11/01/2019,29.38,29.42,0.1751,337.7,273.8,285.6,296.2,3.058,3.645,4.238,6.315,86.71,1004,0,0,0,0,0,0,
09:59:00 11/01/2019,68.97,68.84,2.617,318.1,274.8,286.4,294.1,3.202,3.847,4.47,6.257,86.55,1004,0,0,0,0,0,0,
10:59:00 11/01/2019,97.51,94.51,16.69,283.9,285.5,297.1,297.6,3.282,3.932,4.552,6.267,86.03,1003,0,0,0,0,0,0,
11:59:00 11/01/2019,152.5,114.6,184.4,268.7,295.2,306.4,312.7,3.577,4.212,4.813,6.543,82.23,1003,0,0,0,0,0,0,
12:59:00 11/01/2019,123.1,99.42,131.6,272.2,292.7,305,316.9,3.52,4.227,4.912,6.467,80.26,1002,0,0,0,0,0,0,
13:59:00 11/01/2019,51.99,46.69,42.2,260.1,293.1,303.8,313.1,3.573,4.18,4.8,5.938,79.74,1002,0,0,0,0,0,0,
14:59:00 11/01/2019,19.12,17.72,26.39,257.1,300.6,310,313,2.495,2.995,3.417,5.43,79.55,1003,0,0,0,0,0,0,
15:59:00 11/01/2019,-0.569,-0.6392,-0.4909,260.7,307.4,314.8,297.5,2.048,2.46,2.847,5.382,77.12,1003,0,0,0,0,0,0,
16:59:00 11/01/2019,-2.092,-2.181,-0.4292,271,304.7,299.4,263.4,1.835,2.252,2.645,5.087,78.37,1004,0,0,0,0,0,0,
17:59:00 11/01/2019,-1.838,-1.886,-0.3433,283.5,305,315.1,312.6,1.618,1.94,2.268,4.7,78.74,1004,0,0,0,0,0,0,
18:59:00 11/01/2019,-2.134,-2.161,-0.4149,275.3,291.5,300,309.6,1.312,1.555,1.77,3.947,80.41,1005,0,0,0,0,0,0,
19:59:00 11/01/2019,-2.876,-2.939,-0.6284,251.6,301.8,300.7,311,1.158,1.335,1.505,3.38,80.83,1005,0,0,0,0,0,0,
20:59:00 11/01/2019,-2.809,-2.843,-0.7056,246.9,274.8,280.2,285,1.255,1.385,1.52,2.735,82.55,1005,0,0,0,0,0,0,
21:59:00 11/01/2019,-2.362,-2.388,-0.5709,246.6,266.4,272.8,278.9,1.638,1.84,2.04,1.813,87.25,1005,0,0,0,0,0,0,
22:59:00 11/01/2019,-2.077,-2.161,-0.4447,260,271.8,280.3,289.3,1.832,2.12,2.413,1.57,89.39,1006,0,0,0,0,0,0,
23:59:00 11/01/2019,-2.192,-2.236,-0.4923,278,265.3,273.5,281.1,1.525,1.758,1.97,1.507,90.17,1005,0,0,0,0,0,0,
00:59:00 12/01/2019,-1.794,-1.774,-0.243,293.5,253.6,260,266.5,1.235,1.417,1.587,1.158,90.39,1005,0,0,0,0,0,0,
01:59:00 12/01/2019,-1.495,-1.478,-0.2723,291.7,252,259.1,266.2,1.51,1.738,1.953,0.5133,90.51,1004,0,0,0,0,0,0,
02:59:00 12/01/2019,-1.531,-1.546,-0.2527,291.6,250.7,260.2,268.9,2.06,2.42,2.783,0.8433,90.53,1004,0,0,0,0,0,0,
03:59:00 12/01/2019,-1.708,-1.698,-0.3049,286.4,245.8,254.5,263.1,2.245,2.563,2.885,0.8383,89.84,1003,0,0,0,0,0,0,
04:59:00 12/01/2019,-1.766,-1.787,-0.3847,281,252.4,261.4,270.4,2.355,2.77,3.193,0.635,89.78,1002,0,0,0,0,0,0,
05:59:00 12/01/2019,-1.581,-1.623,-0.3137,291.9,258.1,269.8,282.8,2.392,2.85,3.315,0.9683,89.16,1002,0,0,0,0,0,0,
06:59:00 12/01/2019,-0.4548,-0.5267,-0.2436,311.2,255.6,266.2,276.3,2.25,2.697,3.097,1.858,87.6,1001,0,0,0,0,0,0,
07:59:00 12/01/2019,0.8632,0.8696,-0.2624,303.6,249.5,259.2,268.9,2.303,2.692,3.055,2.658,86.03,1001,0,0,0,0,0,0,
08:59:00 12/01/2019,11.89,11.85,0.01805,323.9,243,253.2,263.7,2.027,2.368,2.7,3.118,86.57,999.8,0,0,0,0,0,0,
09:59:00 12/01/2019,28.45,28.43,0.05629,328.5,246,254.4,258.6,2.578,2.992,3.42,3.748,87.79,998.9,0,0,0,0,0,0,
10:59:00 12/01/2019,43.94,43.92,0.006469,333.4,243.8,253.4,263.5,2.423,2.842,3.245,4.18,90.61,997.6,0.02,2.167,0.01833,0,0,0,
11:59:00 12/01/2019,46.81,46.92,0.006018,334.2,243.9,255,265.9,2.973,3.558,4.098,4.773,90.67,996.3,0.03,3,0.01833,0,0,0,
12:59:00 12/01/2019,39.96,40.08,-0.06062,332.4,235.1,246.9,257.8,3.215,3.745,4.247,5.075,88.63,994.9,0.14,11.5,0.13,0,0,0,
13:59:00 12/01/2019,26.82,26.92,0.01524,336.5,226.2,237.4,247.7,2.837,3.308,3.767,4.99,89.74,993.3,0.01,3.167,0.01,0,0,0,
14:59:00 12/01/2019,6.386,6.407,-0.009359,336.2,215.4,226.5,238.2,2.832,3.398,3.858,4.9,90.88,992.1,0.17,16.33,0.1467,0,0,0,
15:59:00 12/01/2019,0.04804,0.04012,-0.01075,334.8,249.7,261.4,272.5,2.622,3.137,3.643,4.983,90.82,991.2,0.54,30.83,0.5067,0,0,0,
16:59:00 12/01/2019,-0.1344,-0.1539,0.056,335.7,254.6,267.4,279.4,3.013,3.652,4.262,5,90.62,990.5,0.26,23.67,0.2383,0,0,0,
17:59:00 12/01/2019,-0.152,-0.1534,0.08378,331.8,257.7,271.3,284.2,3.235,3.848,4.44,5,89.43,990.2,0,0,0,0,0,0,
18:59:00 12/01/2019,-0.2353,-0.2279,0.1319,333.7,265.4,279.7,293.4,3.097,3.822,4.42,4.893,90.09,990.1,0,0,0,0,0,0,
19:59:00 12/01/2019,-0.2232,-0.2092,0.1353,334.6,271,284.2,297.5,3.038,3.647,4.242,4.677,90.66,989.9,0,0.1667,0,0,0,0,
20:59:00 12/01/2019,-0.2501,-0.2462,0.1314,333.2,281.8,292.5,302.7,2.893,3.477,4.05,4.565,90.02,989.9,0.02,2.833,0.01833,0,0,0,
21:59:00 12/01/2019,-0.2209,-0.2094,0.153,334,288.6,301,313.5,2.59,3.213,3.802,4.5,90.72,990,0,0,0,0,0,0,
22:59:00 12/01/2019,-0.2226,-0.2102,0.1342,334.4,295.2,305.8,316.7,2.475,2.95,3.385,4.5,91.08,990.1,0,0,0,0,0,0,
23:59:00 12/01/2019,-0.3747,-0.3604,0.09852,331.1,299,308.4,317.1,2.347,2.762,3.18,4.38,90.9,990.4,0,0,0,0,0,0,
00:59:00 13/01/2019,-0.5091,-0.509,0.06581,327.3,288.1,298,307.4,2.083,2.427,2.782,4.2,90.55,990.4,0,0,0,0,0,0,
01:59:00 13/01/2019,-0.4402,-0.4177,0.1242,330.4,283.4,295.2,305.3,2.685,3.143,3.585,3.97,90.49,990.2,0,0,0,0,0,0,
02:59:00 13/01/2019,-0.3849,-0.3616,0.1769,329.6,279.4,290.1,300.4,2.207,2.595,3.017,3.723,90.38,989.8,0,0,0,0,0,0,
03:59:00 13/01/2019,-0.4485,-0.4734,0.2186,326.1,278.4,291.5,304.1,2.63,3.142,3.642,3.543,88.11,989.4,0,0,0,0,0,0,
04:59:00 13/01/2019,-0.3047,-0.2935,0.2694,329.2,254.3,265.9,277.6,1.583,1.888,2.18,3.383,89.99,988.6,0,0,0,0,0,0,
05:59:00 13/01/2019,-0.09401,-0.1263,0.2148,332.4,249.8,261.2,272.8,2.43,2.942,3.453,3.957,91.46,987.6,0,0,0,0,0,0,
06:59:00 13/01/2019,-0.1824,-0.2151,0.1791,335.5,256.4,266,276.6,3.11,3.69,4.253,4.792,91.47,986.6,0,0,0,0,0,0,
07:59:00 13/01/2019,0.7355,0.6982,0.06956,333.5,246.4,258.3,271,3.128,3.78,4.467,4.938,90.32,985.5,1.15,37.67,1.122,0,0,0,
08:59:00 13/01/2019,16.74,16.69,0.0256,334.1,243.3,253,263.2,3.733,4.422,5.083,4.935,89.8,984.1,0.12,17.33,0.08667,0,0,0,
09:59:00 13/01/2019,33.99,33.92,0.03508,337.2,229.1,239.2,248.7,3.395,4.025,4.675,4.997,91.02,982.1,0.01,3,0.003333,0,0,0,
10:59:00 13/01/2019,45.89,45.86,0.06819,341,235.6,248.4,261.5,4.152,4.968,5.792,5.702,91.36,980.1,0,0,0,0,0,0,
11:59:00 13/01/2019,49.75,49.69,0.9409,335.2,256.4,273.2,288.2,3.858,4.802,5.637,6.663,90.23,978.6,0,0,0,0,0,0,
12:59:00 13/01/2019,37.32,37.45,0.0676,341.2,260.6,274.7,288.2,4.022,4.96,5.853,7.043,88.74,977.1,0.23,11.33,0.2133,0,0,0,
13:59:00 13/01/2019,21.55,21.69,0.01522,341,254.6,271.5,285.4,4.42,5.522,6.498,7.27,87.4,975.6,0,0.3333,0.001667,0,0,0,
14:59:00 13/01/2019,8.338,8.463,-0.06895,334.2,260.6,277.2,288.2,3.762,4.67,5.58,6.858,86.12,974.7,0.15,4.5,0.1467,0,0,0,
15:59:00 13/01/2019,0.07457,0.1238,-0.2221,332,263.9,276.3,289.8,3.647,4.405,5.153,6.378,85.69,973.9,0.03,1.167,0.03167,0,0,0,
16:59:00 13/01/2019,-0.5252,-0.5638,-0.1658,331.4,267.2,276.1,289.2,4.037,5.022,5.97,6.262,84.55,973,0.09,4.5,0.08333,0,0,0,
17:59:00 13/01/2019,-0.4053,-0.4427,-0.254,336.3,282,296.2,304.4,4.443,5.427,6.413,5.888,86.02,972.6,0.06,9.333,0.03667,0,0,0,
18:59:00 13/01/2019,-0.3799,-0.4198,-0.3464,332.8,294.2,305.2,315.7,4.51,5.442,6.368,5.788,84.21,973,0,0.1667,0,0,0,0,
19:59:00 13/01/2019,-0.32,-0.3543,-0.2011,326.7,297.5,309.4,320.9,4.523,5.448,6.412,5.637,82.8,973.8,0,0,0,0,0,0,
20:59:00 13/01/2019,-0.9022,-1.02,-0.2824,297.6,301.8,313.9,319.2,4.48,5.423,6.337,5.258,82.21,974.6,0,0,0,0,0,0,
21:59:00 13/01/2019,-0.4156,-0.4654,-0.06103,320.2,311.1,306.5,314.5,4.175,5.155,6.095,4.558,80.29,975.7,0,0,0,0,0,0,
22:59:00 13/01/2019,-1.791,-1.772,-0.3634,256.4,318,255.2,169,3.887,4.973,6.102,3.41,74.74,977.7,0,0,0,0,0,0,
23:59:00 13/01/2019,-1.91,-1.99,-0.4213,247.6,311.4,296.5,252.8,3.66,4.44,5.26,2.547,71.09,979.2,0,0,0,0,0,0,
00:59:00 14/01/2019,-1.14,-1.197,-0.2232,282.2,302.6,313.7,318.3,3.082,3.717,4.328,2.477,63.27,980.5,0,0,0,0,0,0,
01:59:00 14/01/2019,-0.6995,-0.5994,0.1366,309.9,309.9,321.4,291.7,3.378,4.062,4.702,1.278,75.4,981.8,0.02,2.5,0.02167,0,0,0,
02:59:00 14/01/2019,-0.8585,-0.8833,0.1276,292,317,317,292.2,3.245,3.828,4.465,0.2017,85.43,983.1,0.03,3.333,0.01833,0,0,0,
03:59:00 14/01/2019,-1.611,-1.695,-0.08405,268.6,302.1,312.6,310.9,3.235,3.787,4.285,0.2183,80.76,984,0.01,2.333,0.005,0,0,0,
04:59:00 14/01/2019,-0.9642,-1.044,0.1185,289.6,303.9,317.1,300.5,3.855,4.75,5.572,0.3983,70.97,984.7,2.37,25.5,2.345,0,0,0,
05:59:00 14/01/2019,-0.9517,-1.027,0.05031,275.6,299.6,305.9,287.7,4.335,5.31,6.243,0.01833,65.56,985.4,0.22,8,0.2083,0,0,0,
06:59:00 14/01/2019,-0.9726,-1.026,-0.09448,270.8,312.7,313.1,294.1,3.7,4.603,5.532,0.545,56.33,986,0.37,12.5,0.3533,0,0,0,
07:59:00 14/01/2019,2.565,2.397,-0.3029,253.3,308.6,309.7,299.7,4.39,5.428,6.397,0.7617,50.4,986.8,0.1,6.667,0.09833,0,0,0,
08:59:00 14/01/2019,16.64,16.63,0.1117,278.3,296.2,297.3,274.7,4.232,5.195,6.128,-0.12,61.14,988.1,0.48,6.167,0.4667,0,0,0,
09:59:00 14/01/2019,86.88,57.23,185.1,236.7,306.9,317.7,322.2,4.637,5.45,6.22,0.7783,51.45,988.8,0,0,0,0,0,0,
10:59:00 14/01/2019,148,90.52,286.7,259.7,309.3,320.7,325.4,4.463,5.36,6.263,1.655,49.06,989.6,0.14,6.167,0.135,0,0,0,
11:59:00 14/01/2019,195.3,67.98,591.6,229.6,299.6,312.1,323.7,5.812,6.95,8.035,1.913,49.82,990.2,0,0.3333,0.003333,0,0,0,
12:59:00 14/01/2019,169.4,51.41,613.6,224.9,298.1,311.3,323,5.202,6.408,7.6,1.807,51.37,990.9,0.01,0.1667,0,0,0,0,
13:59:00 14/01/2019,109,41.28,491.8,227.4,299.5,310.9,321.1,6.23,7.363,8.422,1.695,54.92,991.9,0,0.1667,0,0,0,0,
14:59:00 14/01/2019,33.91,21.67,169,230,287.8,302.3,309.9,4.942,6.038,7.062,1.562,58.87,992.7,0,0,0,0,0,0,
15:59:00 14/01/2019,-0.1014,-0.1701,-0.4579,230.6,295.1,308.5,315.3,4.275,5.192,6.09,1.623,58.71,993.7,0,0,0,0,0,0,
16:59:00 14/01/2019,-2.036,-2.117,-0.5204,230.8,293.8,306,318.6,4.69,5.707,6.688,1.818,56.38,994.4,0,0,0,0,0,0,
17:59:00 14/01/2019,-2.009,-2.107,-0.5298,230.2,295,305.1,315.8,4.987,5.928,6.732,1.595,60.75,994.9,0,0,0,0,0,0,
18:59:00 14/01/2019,-2.073,-2.186,-0.5492,230.3,291.1,303.3,314.1,4.092,4.92,5.79,1.573,61.92,995.3,0,0,0,0,0,0,
19:59:00 14/01/2019,-2.113,-2.224,-0.5459,232,290.6,304.3,307.1,3.758,4.595,5.425,1.742,62.5,995.9,0,0,0,0,0,0,
20:59:00 14/01/2019,-1.992,-2.092,-0.5164,233,297,309.2,321.1,4.308,5.255,6.145,1.893,63.6,996.4,0,0,0,0,0,0,
21:59:00 14/01/2019,-2.085,-2.172,-0.5228,232.9,298.3,308.3,313.3,3.985,4.85,5.667,1.772,65.51,996.9,0,0,0,0,0,0,
22:59:00 14/01/2019,-2.205,-2.291,-0.5432,233.1,290.1,302.7,314.7,3.238,3.998,4.748,1.56,65.94,997.3,0,0,0,0,0,0,
23:59:00 14/01/2019,-2.176,-2.273,-0.549,231.8,293.3,305.6,311.9,3.387,4.027,4.718,1.54,64.65,997.5,0,0,0,0,0,0,
00:59:00 15/01/2019,-2.058,-2.165,-0.5332,234.7,293.8,304.5,315.3,3.703,4.482,5.275,1.703,65.56,997.7,0,0,0,0,0,0,
01:59:00 15/01/2019,-2.037,-2.146,-0.5234,239.5,295.1,305.6,317.2,3.692,4.343,5.01,1.888,67.17,997.9,0,0,0,0,0,0,
02:59:00 15/01/2019,-1.54,-1.625,-0.399,260.1,286.7,300.1,312.7,3.38,4.135,4.927,2.298,71.1,997.9,0,0,0,0,0,0,
