Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
08:59:00 20/03/2017,159.8,160.6,2.314,2.314,249.8,260.3,270.8,2.295,2.755,3.192,5.988,79.74,995.4,0,0,0,0,0,0,
09:59:00 20/03/2017,261.4,247.2,33.33,33.33,246.6,256,265.7,2.713,3.157,3.635,6.825,74.28,995.9,0,0,0,0,0,0,
10:59:00 20/03/2017,393.8,293.1,185,185,247.2,259.9,267.9,2.44,2.858,3.272,7.535,69.28,996,0,0,0,0,0,0,
11:59:00 20/03/2017,375.5,289.8,150.8,150.8,228.1,233.1,244.2,1.553,1.867,2.173,8.403,65.98,995.6,0,0,0,0,0,0,
12:59:00 20/03/2017,212,212.8,1.857,1.857,187.4,204.7,217.2,1.688,2.222,2.727,8.608,68.24,995.5,0,0,0,0,0,0,
13:59:00 20/03/2017,270.8,253.3,39.17,39.17,157.9,177.9,198.2,1.755,2.238,2.73,8.13,70.67,995,0,0,0,0,0,0,
14:59:00 20/03/2017,144.9,146.5,0.6644,0.6644,149.3,172.9,194.9,1.902,2.588,3.297,7.287,76.28,994.2,0,0,0,0,0,0,
15:59:00 20/03/2017,33.31,33.74,0.05313,0.05313,145.8,164.3,181.2,1.635,2.087,2.51,6.758,80.51,993.7,0,0,0,0,0,0,
16:59:00 20/03/2017,10.25,10.51,-0.175,-0.175,142,156.9,172.2,2.138,2.598,3.052,6.282,85.81,992.8,0.42,33.5,0.3833,0,0,0,
17:59:00 20/03/2017,0.4529,0.6262,-0.08487,-0.08487,136.7,154.2,171.7,2.252,2.797,3.34,6.22,88.86,991.7,1.77,60,1.725,0,0,0,
18:59:00 20/03/2017,-0.2177,-0.1281,-0.04239,-0.04239,133.2,149.4,164,2.14,2.632,3.128,6.203,89.25,990.6,3.43,60,3.373,0,0,0,
19:59:00 20/03/2017,0.1162,0.06877,0.04188,0.04188,136.3,152.9,167.9,2.233,2.74,3.238,6.632,90.1,989,2.95,58.83,2.907,0,0,0,
20:59:00 20/03/2017,0.1929,0.1497,0.04921,0.04921,163.7,187,208.7,2.022,2.735,3.492,7.805,90.19,987.5,1.04,50,0.9917,0,0,0,
21:59:00 20/03/2017,-0.01306,0.05824,-0.3118,-0.3118,209.8,221.7,233.1,4.832,5.817,6.782,9.192,85.84,985.9,1.26,38,1.217,0,0,0,
22:59:00 20/03/2017,-0.2418,-0.008678,-0.2497,-0.2497,234.2,247.2,261,5.007,5.93,6.84,8.73,83.6,986,1.5,25.33,1.48,0,0,0,
23:59:00 20/03/2017,0.2552,0.2586,-0.2575,-0.2575,260,272.4,284.3,4.822,5.735,6.582,7.49,81.84,987.4,0,0,0,0,0,0,
00:59:00 21/03/2017,-0.02923,0.0762,-0.2537,-0.2537,253.8,266.9,279.6,4.507,5.448,6.432,7.108,81.37,988.7,0,0,0,0,0,0,
01:59:00 21/03/2017,-2.43,-1.88,-0.6831,-0.6831,247,257.9,269.2,3.998,4.71,5.498,6.637,81.18,989.7,0,0,0,0,0,0,
02:59:00 21/03/2017,-2.862,-2.233,-0.7284,-0.7284,242.8,253.6,264.4,3.523,4.108,4.687,5.915,81.74,990.4,0,0,0,0,0,0,
03:59:00 21/03/2017,-3.064,-2.379,-0.7135,-0.7135,237.8,248.7,259.6,3.062,3.538,4.028,5.49,81.91,991.1,0,0,0,0,0,0,
04:59:00 21/03/2017,-2.756,-2.037,-0.676,-0.676,229.8,238.9,248.6,3.082,3.575,4.023,4.962,82.39,991.4,0,0,0,0,0,0,
05:59:00 21/03/2017,24.55,15.98,109.3,109.3,229.6,240.5,251.1,3.007,3.517,4.052,4.762,82.57,991.8,0,0,0,0,0,0,
06:59:00 21/03/2017,139,51.64,471.2,471.2,227.1,236.1,245.3,3.34,3.822,4.308,5.162,80.54,992.2,0,0,0,0,0,0,
07:59:00 21/03/2017,272.9,89.66,592.2,592.2,230.3,240.2,249.4,3.97,4.573,5.187,5.962,76.74,992.9,0,0,0,0,0,0,
08:59:00 21/03/2017,326.2,164.5,388.8,388.8,232.6,242.8,254.6,4.428,5.185,5.948,6.988,70.7,993.3,0,0,0,0,0,0,
09:59:00 21/03/2017,496.3,177.8,624.5,624.5,227.4,239.6,251.3,4.027,4.885,5.667,8.295,61.3,993.6,0,0,0,0,0,0,
10:59:00 21/03/2017,182,181,3.291,3.291,225.3,234.3,244,4.393,5.078,5.745,8.603,59.68,993.7,0,0,0,0,0,0,
11:59:00 21/03/2017,378.2,236.5,238.2,238.2,217.1,226.9,237.1,4.897,5.843,6.767,8.823,63,993.7,0,0,0,0,0,0,
12:59:00 21/03/2017,268.1,207.5,109.7,109.7,216.6,228.5,241,5.228,6.163,7.077,8.865,63.73,993.6,0.55,9.333,0.545,0,0,0,
13:59:00 21/03/2017,379.8,147.5,458,458,230.9,241.2,251.5,5.538,6.573,7.572,8.468,62.36,993.7,0,0,0,0,0,0,
14:59:00 21/03/2017,172.2,119.5,145.6,145.6,254.4,264.3,275.6,4.94,5.79,6.605,7.645,64.1,994.2,0.07,6.333,0.05167,0,0,0,
15:59:00 21/03/2017,117.1,78.47,137.3,137.3,244.3,257.7,269.9,5.08,6.128,7.083,6.265,67.4,995.1,0.95,15,0.94,0,0,0,
16:59:00 21/03/2017,95.38,39.38,355.4,355.4,240.4,251.4,261.1,5.068,5.987,6.903,5.713,66.4,995.9,0,0,0,0,0,0,
17:59:00 21/03/2017,4.994,3.705,26.91,26.91,236.6,248.2,259.5,4.987,5.782,6.623,5.493,62.97,996.7,0,0,0,0,0,0,
18:59:00 21/03/2017,-2.669,-2.114,-0.6201,-0.6201,232.2,241.6,251.2,4.528,5.305,6.053,4.958,65.31,997.9,0,0,0,0,0,0,
19:59:00 21/03/2017,-2.146,-1.685,-0.3841,-0.3841,228.3,239,249.6,4.307,5.142,5.922,4.678,65.91,998.7,0.05,4.167,0.03333,0,0,0,
20:59:00 21/03/2017,-1.935,-1.54,-0.09582,-0.09582,238.5,249.1,260.3,4.645,5.563,6.382,3.132,75.76,999.6,0.42,17.33,0.4133,0,0,0,
21:59:00 21/03/2017,-1.6,-1.23,-0.3989,-0.3989,233.8,243.6,254.1,4.607,5.513,6.412,2.808,76.63,1000,0,0,0,0,0,0,
22:59:00 21/03/2017,-1.864,-1.377,-0.3022,-0.3022,231.8,242.3,252.9,3.583,4.193,4.752,2.758,75.36,1001,0,0,0,0,0,0,
23:59:00 21/03/2017,-1.737,-1.462,-0.2202,-0.2202,239.3,250.7,261.1,3.608,4.28,4.9,2.403,80.8,1001,0.2,7.167,0.19,0,0,0,
00:59:00 22/03/2017,-2.409,-1.927,-0.4424,-0.4424,221.5,230.8,240.6,4.08,4.768,5.443,3.135,76.83,1002,0,0,0,0,0,0,
01:59:00 22/03/2017,-2.504,-1.78,-0.5328,-0.5328,227.7,238.1,248.4,4.363,5.015,5.697,3.833,73.15,1002,0,0,0,0,0,0,
02:59:00 22/03/2017,-2.749,-1.996,-0.4893,-0.4893,226.8,236.2,245,3.973,4.56,5.133,3.758,73.93,1003,0,0,0,0,0,0,
03:59:00 22/03/2017,-2.648,-2.031,-0.4151,-0.4151,217.6,227.9,237.4,3.752,4.417,5.045,3.523,76.13,1003,0,0,0,0,0,0,
04:59:00 22/03/2017,-2.228,-1.662,-0.402,-0.402,217.9,227.5,236.2,3.998,4.618,5.237,3.412,77.92,1004,0,0,0,0,0,0,
05:59:00 22/03/2017,28.58,16.26,148.6,148.6,224.5,232.2,240.5,3.908,4.435,4.923,3.577,78.82,1005,0,0,0,0,0,0,
06:59:00 22/03/2017,145.6,50.46,497.4,497.4,227.4,238.2,247.6,3.677,4.3,4.868,4.182,78.77,1005,0.01,0.1667,0.001667,0,0,0,
07:59:00 22/03/2017,291.3,66.2,718.9,718.9,232.2,243.9,254.5,3.953,4.638,5.287,5.48,74.12,1006,0,0,0,0,0,0,
08:59:00 22/03/2017,422.5,73.78,823.6,823.6,244,254,264.1,4.1,4.895,5.712,6.845,64.58,1007,0,0,0,0,0,0,
09:59:00 22/03/2017,522.4,80.28,869.8,869.8,246.1,257.4,267.5,4.297,5.113,5.952,7.845,56.5,1008,0,0.1667,0,0,0,0,
10:59:00 22/03/2017,611.4,114.3,887.4,887.4,242,253.1,262.8,4.135,4.845,5.555,8.527,53.33,1008,0,0.1667,0,0,0,0,
11:59:00 22/03/2017,528.4,173.4,620.2,620.2,239.6,250.7,260.3,4.092,4.848,5.518,9.22,51.92,1009,0,0,0,0,0,0,
12:59:00 22/03/2017,294,271.6,39.04,39.04,242.6,253,264.1,4.707,5.433,6.102,9.222,52.07,1009,0,0,0,0,0,0,
13:59:00 22/03/2017,387.3,302,181.8,181.8,241.8,253.9,266.3,4.01,4.765,5.483,9.918,50.7,1009,0,0,0,0,0,0,
14:59:00 22/03/2017,300.5,194.4,270.8,270.8,242.3,252.8,262.4,4.807,5.585,6.353,9.928,51.97,1010,0,0,0,0,0,0,
15:59:00 22/03/2017,260.1,108.1,550.4,550.4,240.3,250.2,260,4.463,5.175,5.843,10.04,51.73,1010,0,0,0,0,0,0,
16:59:00 22/03/2017,79.79,55.22,147,147,243.2,252.2,261.9,3.278,3.89,4.458,9.59,52.96,1010,0,0,0,0,0,0,
17:59:00 22/03/2017,2.849,3.244,4.285,4.285,224.5,232.8,241.5,2.185,2.528,2.85,8.872,55.81,1011,0,0,0,0,0,0,
18:59:00 22/03/2017,-2.329,-2.754,-0.8521,-0.8521,227.7,237.2,246.9,2.358,2.717,3.072,8.052,57.17,1012,0,0,0,0,0,0,
19:59:00 22/03/2017,-1.01,-2.99,-1.03,-1.03,232,238.4,244.3,1.813,2.052,2.297,6.857,60.26,1013,0,0,0,0,0,0,
20:59:00 22/03/2017,-3.232,-2.705,-0.7315,-0.7315,213.2,224.1,234.2,1.947,2.273,2.605,6.132,61.84,1013,0,0,0,0,0,0,
21:59:00 22/03/2017,-2.232,-2.889,-0.8056,-0.8056,234.2,241,248.6,1.83,2.097,2.37,5.342,63.55,1014,0,0,0,0,0,0,
22:59:00 22/03/2017,-1.037,-2.98,-0.9197,-0.9197,235.8,241.9,247.4,1.375,1.567,1.753,4.768,65.15,1014,0,0,0,0,0,0,
23:59:00 22/03/2017,-2.279,-2.618,-0.9058,-0.9058,241.5,246,250.4,1.6,1.77,1.958,4.335,66.91,1015,0,0,0,0,0,0,
00:59:00 23/03/2017,-2.579,-2.753,-0.8383,-0.8383,247.5,252.5,257.5,1.25,1.392,1.535,4.033,68.58,1015,0,0,0,0,0,0,
01:59:00 23/03/2017,-1.373,-3.04,-0.6943,-0.6943,186.1,179.1,178.2,0.5267,0.6167,0.715,3.245,72.23,1015,0,0,0,0,0,0,
02:59:00 23/03/2017,-3.058,-2.858,-0.6276,-0.6276,297.8,302.7,307.7,0.6617,0.7583,0.87,3.443,75.64,1016,0,0,0,0,0,0,
03:59:00 23/03/2017,-3.066,-3.03,-0.5618,-0.5618,124.7,128.7,121,0.6183,0.7117,0.7967,2.548,80.59,1016,0,0,0,0,0,0,
04:59:00 23/03/2017,-2.399,-2.516,-0.4564,-0.4564,105,109.4,113.9,0.705,0.8133,0.93,2.563,82.09,1016,0,0,0,0,0,0,
05:59:00 23/03/2017,25.53,19.99,56.38,56.38,272.9,280.6,269.6,0.3083,0.3883,0.475,1.2,82.99,1017,0,0,0,0,0,0,
06:59:00 23/03/2017,138.7,64.26,361.1,361.1,145.6,146.4,128.2,0.4267,0.5233,0.6267,3.365,79.03,1018,0.02,0.1667,0.01833,0,0,0,
07:59:00 23/03/2017,278.7,82.85,616.9,616.9,63.68,44.87,55.55,0.79,0.97,1.143,5.173,71.11,1018,0,0,0,0,0,0,
08:59:00 23/03/2017,418,150.1,628.7,628.7,69.13,78.05,81.37,1.258,1.457,1.673,6.917,67.89,1018,0,0,0,0,0,0,
09:59:00 23/03/2017,449.3,152.9,577.7,577.7,74.65,86.07,95.28,1.682,1.987,2.287,7.91,63.63,1018,0,0,0,0,0,0,
10:59:00 23/03/2017,582.5,222.3,636.4,636.4,116.2,128.6,141.6,1.352,1.608,1.863,9.575,50.29,1018,0,0,0,0,0,0,
11:59:00 23/03/2017,586.2,212.3,644,644,150.4,163.3,169.8,1.512,1.775,2.045,10.65,39.81,1018,0,0,0,0,0,0,
12:59:00 23/03/2017,549.8,328.5,395.3,395.3,73.03,82.98,92.12,2.148,2.497,2.858,10.21,38.86,1018,0,0,0,0,0,0,
13:59:00 23/03/2017,499.8,271.1,480.2,480.2,62.07,72.37,82.88,2.105,2.462,2.788,10.23,37.94,1018,0,0,0,0,0,0,
14:59:00 23/03/2017,315.1,147,419,419,94.68,75.85,81.68,2.077,2.458,2.81,9.933,41.11,1017,0,0,0,0,0,0,
15:59:00 23/03/2017,142.9,126,64.77,64.77,158.7,96.07,87.35,1.757,2.123,2.488,8.802,56.55,1017,0,0,0,0,0,0,
16:59:00 23/03/2017,76.65,39.13,278.6,278.6,185.9,136.6,99.25,1.202,1.458,1.698,7.808,58.03,1018,0,0,0,0,0,0,
17:59:00 23/03/2017,6.356,3.672,47.6,47.6,305.6,311.3,267.2,1.297,1.543,1.825,6.085,53.92,1018,0,0,0,0,0,0,
18:59:00 23/03/2017,-0.7196,-3.398,-0.6711,-0.6711,331.8,310.1,264.1,1.188,1.377,1.61,4.602,60.04,1019,0,0,0,0,0,0,
19:59:00 23/03/2017,-0.2604,-3.47,-0.6593,-0.6593,333.3,296.4,213.2,0.85,1.027,1.212,3.51,72.69,1019,0,0,0,0,0,0,
20:59:00 23/03/2017,-1.99,-3.384,-0.6779,-0.6779,304.4,310.5,316.5,1.12,1.26,1.412,3.01,70.25,1020,0,0,0,0,0,0,
21:59:00 23/03/2017,-3.754,-3.331,-0.7645,-0.7645,274.7,278.8,283,1.362,1.492,1.627,2.455,74.19,1020,0,0,0,0,0,0,
22:59:00 23/03/2017,-2.44,-3.374,-0.6805,-0.6805,281.4,285.9,290.2,1.323,1.462,1.6,1.537,76.56,1021,0,0,0,0,0,0,
23:59:00 23/03/2017,-3.49,-3.111,-0.4992,-0.4992,298.8,306.2,312.9,1.347,1.537,1.727,1.365,78.46,1021,0,0,0,0,0,0,
00:59:00 24/03/2017,-3.63,-3.187,-0.618,-0.618,269.4,273.6,277.6,1.545,1.678,1.817,0.8883,81.95,1021,0,0,0,0,0,0,
01:59:00 24/03/2017,-3.501,-3.07,-0.5348,-0.5348,282.8,289,295.1,1.345,1.502,1.652,0.3433,83.92,1022,0,0,0,0,0,0,
02:59:00 24/03/2017,-2.844,-2.949,-0.4455,-0.4455,301.3,308.1,314.6,1.34,1.523,1.705,0.3967,84.44,1022,0,0,0,0,0,0,
03:59:00 24/03/2017,-3.123,-2.967,-0.432,-0.432,306.1,314.2,316,1.135,1.327,1.518,0.5233,84.94,1022,0,0,0,0,0,0,
04:59:00 24/03/2017,-1.325,-1.073,-0.4325,-0.4325,266.5,270.1,273.9,1.52,1.645,1.767,0.2433,85.32,1022,0,0,0,0,0,0,
05:59:00 24/03/2017,73.25,28.95,79.82,79.82,270.6,275.7,280.2,1.338,1.478,1.635,0.1083,86.54,1023,0,0,0,0,0,0,
06:59:00 24/03/2017,107.7,91.02,46.48,46.48,264.9,269.9,275.1,1.492,1.643,1.797,0.7117,85.44,1024,0,0,0,0,0,0,
07:59:00 24/03/2017,225.4,108.9,337,337,262.8,270.4,278.1,1.353,1.583,1.783,2.038,83.22,1024,0,0,0,0,0,0,
08:59:00 24/03/2017,430.9,67.85,830.3,830.3,271.9,282.1,291.6,1.69,2.03,2.353,4.525,69.43,1025,0,0,0,0,0,0,
09:59:00 24/03/2017,532.2,66.28,894.6,894.6,257.2,268,278.4,1.867,2.253,2.622,6.465,52.01,1025,0,0,0,0,0,0,
10:59:00 24/03/2017,593.8,65.35,922.4,922.4,256.7,267.4,277.6,2.463,2.838,3.22,8.128,38.45,1025,0,0,0,0,0,0,
11:59:00 24/03/2017,608.4,59.85,938,938,255.6,265.1,275.5,2.623,3.068,3.52,9.403,30.82,1025,0,0,0,0,0,0,
12:59:00 24/03/2017,578.9,51.73,943.8,943.8,247.3,258.7,269.9,3.075,3.533,3.953,10.02,29.59,1024,0,0,0,0,0,0,
13:59:00 24/03/2017,500,58.87,890.3,890.3,267.9,279.5,290.6,3.398,4.003,4.605,10.36,28.07,1025,0,0,0,0,0,0,
14:59:00 24/03/2017,389,51.07,844.8,844.8,271.9,283.8,296.3,3.13,3.717,4.323,10.01,29.28,1025,0,0,0,0,0,0,
15:59:00 24/03/2017,198.3,98.94,322.4,322.4,277.1,290.5,297.6,3.18,3.738,4.37,9.353,27.42,1025,0,0,0,0,0,0,
16:59:00 24/03/2017,53.74,54.68,0.679,0.679,265.2,277.4,289.7,2.412,2.82,3.257,8.043,33.6,1024,0,0,0,0,0,0,
17:59:00 24/03/2017,2.344,2.871,-0.505,-0.505,259.8,268,276,1.582,1.845,2.098,7.077,46.44,1024,0,0,0,0,0,0,
18:59:00 24/03/2017,-2.632,-2.042,-0.7016,-0.7016,259.2,267.3,275.2,1.595,1.823,2.04,6.44,49.74,1024,0,0,0,0,0,0,
19:59:00 24/03/2017,-2.243,-1.82,-0.4361,-0.4361,269.7,279.5,289.2,1.525,1.782,2.04,5.992,55.11,1024,0,0,0,0,0,0,
20:59:00 24/03/2017,-2.47,-1.998,-0.4629,-0.4629,283.3,293.9,298.9,1.422,1.662,1.917,5.472,61.2,1024,0,0,0,0,0,0,
21:59:00 24/03/2017,-1.79,-1.473,-0.3277,-0.3277,289.5,299.4,308.6,2.117,2.51,2.89,4.988,66.82,1024,0,0,0,0,0,0,
22:59:00 24/03/2017,-1.856,-1.505,-0.3428,-0.3428,278.8,289.9,300.8,2.762,3.293,3.767,4.725,71.15,1024,0,0,0,0,0,0,
23:59:00 24/03/2017,-1.981,-1.607,-0.3389,-0.3389,281.9,292.6,303.3,2.715,3.252,3.7,4.407,73.46,1024,0,0,0,0,0,0,
00:59:00 25/03/2017,-1.933,-1.563,-0.3764,-0.3764,269.2,279.5,290.3,2.477,2.902,3.297,4.127,75.49,1023,0,0,0,0,0,0,
01:59:00 25/03/2017,-1.911,-1.547,-0.3431,-0.3431,264.6,277.2,288.9,2.398,2.873,3.323,4.1,77.29,1023,0,0,0,0,0,0,
02:59:00 25/03/2017,-1.292,-1.045,-0.2084,-0.2084,257.8,270,282.6,2.932,3.635,4.313,4.083,79.64,1022,0,0,0,0,0,0,
03:59:00 25/03/2017,-1.113,-0.9188,-0.2003,-0.2003,266.8,278.9,290.9,3.74,4.44,5.153,4.17,80.06,1021,0,0,0,0,0,0,
04:59:00 25/03/2017,0.05884,0.04334,0.1038,0.1038,268.4,281.1,292.6,3.67,4.423,5.12,4.478,79.96,1021,0,0,0,0,0,0,
05:59:00 25/03/2017,15.42,15.68,0.07319,0.07319,279.6,290.7,302.3,4.102,4.958,5.825,4.885,80.87,1020,0,0,0,0,0,0,
06:59:00 25/03/2017,78.39,79.22,1.581,1.581,277.8,289.1,299.9,3.868,4.647,5.425,5.44,79.6,1020,0,0,0,0,0,0,
07:59:00 25/03/2017,145.2,145,4.772,4.772,284.7,296.6,301.9,3.307,3.983,4.622,6.123,77.45,1020,0,0,0,0,0,0,
08:59:00 25/03/2017,301.2,253.1,105.9,105.9,295.8,301.9,302.7,4.027,4.802,5.483,6.962,71.99,1021,0,0,0,0,0,0,
09:59:00 25/03/2017,373.6,268.7,192.7,192.7,303.1,315.8,322.4,3.663,4.453,5.218,7.67,65.54,1021,0,0,0,0,0,0,
10:59:00 25/03/2017,504.6,250.8,431,431,289.9,296.8,297.8,3.022,3.678,4.315,8.56,59.07,1020,0,0,0,0,0,0,
11:59:00 25/03/2017,557.2,191.3,613.2,613.2,303.7,309.5,303.5,3.12,3.81,4.482,9.208,53.01,1020,0,0,0,0,0,0,
12:59:00 25/03/2017,514.8,208.7,536.1,536.1,305.9,310.6,303.9,3.303,3.898,4.502,9.672,51.32,1020,0,0,0,0,0,0,
13:59:00 25/03/2017,416.1,219.3,386.3,386.3,295.8,304.3,300.4,2.718,3.218,3.717,9.805,50.77,1020,0,0,0,0,0,0,
14:59:00 25/03/2017,320.4,234.7,208.4,208.4,290.3,301.4,306.6,2.638,3.097,3.562,9.822,50.17,1019,0,0,0,0,0,0,
15:59:00 25/03/2017,158,143.7,48.05,48.05,288.9,300.1,304.6,2.635,3.123,3.618,9.433,49.59,1019,0,0,0,0,0,0,
16:59:00 25/03/2017,60.87,61.75,0.8714,0.8714,303,312.3,321.4,2.255,2.663,3.085,8.72,50.3,1019,0,0,0,0,0,0,
17:59:00 25/03/2017,5.122,5.791,0.008904,0.008904,307.6,308.3,310,1.53,1.763,1.978,7.502,52.77,1019,0,0,0,0,0,0,
18:59:00 25/03/2017,-3.539,-2.785,-0.663,-0.663,304.4,314.7,307.7,1.625,1.91,2.203,6.438,55.77,1019,0,0,0,0,0,0,
19:59:00 25/03/2017,-3.309,-2.928,-0.6688,-0.6688,297.4,307.1,310.2,1.568,1.825,2.098,5.662,60.09,1019,0,0,0,0,0,0,
20:59:00 25/03/2017,-3.442,-2.795,-0.61,-0.61,301.7,309.7,318.8,1.57,1.828,2.098,5.028,65.15,1019,0,0,0,0,0,0,
21:59:00 25/03/2017,-3.172,-2.56,-0.5147,-0.5147,319.2,317.5,291.3,1.435,1.69,1.952,4.822,66.88,1019,0,0,0,0,0,0,
22:59:00 25/03/2017,-3.332,-2.932,-0.6972,-0.6972,290.5,298.1,306.1,1.355,1.572,1.787,4.62,74.4,1019,0,0,0,0,0,0,
23:59:00 25/03/2017,-3.168,-2.662,-0.5279,-0.5279,305.6,310.2,296.1,1.037,1.215,1.403,4.052,82.65,1019,0,0,0,0,0,0,
00:59:00 26/03/2017,-2.783,-2.359,-0.4271,-0.4271,315.9,318.2,302.9,1.138,1.338,1.552,3.825,85.11,1019,0,0,0,0,0,0,
01:59:00 26/03/2017,-1.98,-1.739,-0.2993,-0.2993,282.6,290.1,297.7,1.337,1.537,1.742,2.723,86.3,1019,0,0,0,0,0,0,
02:59:00 26/03/2017,-0.5817,-0.5577,0.08948,0.08948,288.9,301.2,312.4,1.188,1.43,1.663,2.182,87.62,1019,0,0,0,0,0,0,
03:59:00 26/03/2017,-0.5757,-0.5875,0.1185,0.1185,308.3,317.8,314.6,1.105,1.305,1.483,2.053,88.14,1019,0,0,0,0,0,0,
04:59:00 26/03/2017,0.06339,0.02157,0.09164,0.09164,216.7,208.8,212.2,0.645,0.7917,0.9433,1.727,88.23,1019,0,0,0,0,0,0,
05:59:00 26/03/2017,28.51,28.7,0.3107,0.3107,247,240,237.5,0.44,0.56,0.6783,1.412,88.22,1019,0,0,0,0,0,0,
06:59:00 26/03/2017,72.01,72.38,1.245,1.245,219.2,219.5,183.5,0.28,0.4083,0.5417,1.548,88.16,1020,0,0,0,0,0,0,
07:59:00 26/03/2017,180.6,178.4,7.769,7.769,245.8,259.7,256,0.8,0.9417,1.088,2.003,88.29,1020,0,0,0,0,0,0,
08:59:00 26/03/2017,351.4,179.3,370,370,256.2,266.1,263.7,1.208,1.412,1.6,3.502,87.5,1020,0,0,0,0,0,0,
09:59:00 26/03/2017,489.7,139.6,652.6,652.6,221.1,235.2,243,0.8733,1.108,1.333,6.808,70.73,1020,0,0,0,0,0,0,
10:59:00 26/03/2017,580.6,110.2,799.3,799.3,259.6,269.9,281,1.638,1.925,2.198,8.713,60.4,1020,0,0,0,0,0,0,
11:59:00 26/03/2017,604.1,69.86,895.9,895.9,268.1,277.1,285.7,1.712,2.025,2.315,10.57,53.83,1020,0,0,0,0,0,0,
12:59:00 26/03/2017,572.3,62.28,896.7,896.7,273.4,278.6,290.1,1.945,2.313,2.645,11.89,46.33,1020,0,0,0,0,0,0,
13:59:00 26/03/2017,496.1,56.83,871.4,871.4,207.1,221.1,216.2,1.67,1.987,2.33,11.94,46.65,1020,0,0,0,0,0,0,
14:59:00 26/03/2017,385.2,54.23,807.6,807.6,265.8,276.1,285.7,2.703,3.177,3.607,12.37,46.1,1019,0,0,0,0,0,0,
15:59:00 26/03/2017,248.1,49.26,680,680,269,282.1,265.3,2.125,2.478,2.9,12.05,51.55,1019,0,0,0,0,0,0,
16:59:00 26/03/2017,111.6,31.38,489,489,265.2,277.3,288.3,2.17,2.533,2.925,10.98,54.74,1019,0,0,0,0,0,0,
17:59:00 26/03/2017,10.9,4.854,93.04,93.04,255.2,263.1,270.9,1.677,1.937,2.185,9.787,55.93,1019,0,0,0,0,0,0,
18:59:00 26/03/2017,-3.342,-2.784,-1.008,-1.008,252.8,260.7,268.6,1.403,1.597,1.775,8.483,61.59,1019,0,0,0,0,0,0,
19:59:00 26/03/2017,-3.33,-2.462,-1.006,-1.006,246.8,256.2,265.3,1.46,1.707,1.947,7.67,67.85,1019,0,0,0,0,0,0,
20:59:00 26/03/2017,-3.065,-2.336,-0.8573,-0.8573,252.5,262,271.7,1.92,2.228,2.513,6.968,75.15,1019,0,0,0,0,0,0,
21:59:00 26/03/2017,-2.742,-2.185,-0.644,-0.644,251.8,263.1,273.5,2.438,2.85,3.242,6.13,80.52,1019,0,0,0,0,0,0,
22:59:00 26/03/2017,-2.315,-1.833,-0.5213,-0.5213,255.2,265.1,275.2,2.572,3.077,3.548,5.4,83.97,1019,0,0,0,0,0,0,
23:59:00 26/03/2017,-0.2861,-0.2145,0.05854,0.05854,267.4,279.4,291.4,2.167,2.613,3.047,4.933,88.29,1019,0,0,0,0,0,0,
00:59:00 27/03/2017,-0.0776,-0.08342,0.1586,0.1586,260.4,270.6,281,2.383,2.79,3.173,4.917,89.42,1019,0,0,0,0,0,0,
01:59:00 27/03/2017,-0.08366,-0.08692,0.2073,0.2073,257.1,268.8,279.5,2.23,2.62,3.052,4.878,89.71,1018,0,0,0,0,0,0,
02:59:00 27/03/2017,-0.1127,-0.121,0.2228,0.2228,259,268.3,279,2.122,2.505,2.905,4.72,89.8,1018,0,0,0,0,0,0,
03:59:00 27/03/2017,-0.0639,-0.09766,0.1673,0.1673,273.8,284.1,294.4,1.825,2.192,2.525,4.563,89.92,1018,0,0,0,0,0,0,
04:59:00 27/03/2017,0.4172,0.3822,0.2018,0.2018,275.4,284.5,293.2,1.908,2.242,2.563,4.403,89.89,1018,0,0,0,0,0,0,
05:59:00 27/03/2017,14.08,14.28,0.1815,0.1815,277.8,288.4,299.1,1.57,1.858,2.132,4.34,89.97,1018,0,0,0,0,0,0,
06:59:00 27/03/2017,54.37,54.99,0.621,0.621,269.6,281.2,292.1,1.702,2.015,2.332,4.407,90.05,1018,0,0,0,0,0,0,
07:59:00 27/03/2017,93.3,94.13,0.8067,0.8067,260.9,271.2,283.4,1.877,2.26,2.642,4.712,90.23,1018,0,0,0,0,0,0,
08:59:00 27/03/2017,145.2,146.3,0.8126,0.8126,250.8,261.1,271.8,2.328,2.692,3.042,5.05,90.36,1018,0,0,0,0,0,0,
09:59:00 27/03/2017,168.3,169.5,0.8457,0.8457,251,261.6,273.2,2.352,2.715,3.093,5.578,90.26,1018,0,0,0,0,0,0,
10:59:00 27/03/2017,190.7,191.5,0.6877,0.6877,239.6,247.8,256.4,2.613,3.032,3.425,6.168,89.19,1018,0,0,0,0,0,0,
11:59:00 27/03/2017,244,245.1,0.8206,0.8206,247.9,257.6,266.6,3.298,3.835,4.348,7.032,84.62,1017,0,0,0,0,0,0,
12:59:00 27/03/2017,291,292,1.475,1.475,255.1,265.4,276.2,3.278,3.853,4.445,8.247,79.68,1016,0,0,0,0,0,0,
13:59:00 27/03/2017,316,312.4,10.46,10.46,256.2,269,281.3,3.167,3.82,4.475,9.173,76.86,1016,0,0,0,0,0,0,
